template_id,template
311,<*> <*> <*> [lvl=2] -[KSOmahaServer updateInfosForUpdateResponse:updateRequest:infoStore:upToDateTickets:updatedTickets:events:errors:] Response passed CUP validation.
312,<*> <*> <*> [lvl=2] -[KSUpdateCheckAction(PrivateMethods) finishAction] KSUpdateCheckAction found updates: {( )}
313,<*> <*> <*> [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.
314,<*> <*> <*> [lvl=2] -[KSMultiUpdateAction performAction] <*> had no updates to apply.
315,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: <*>
316,<*> <*> <*> [lvl=2] -[KSUpdateEngine(PrivateMethods) updateFinish] KSUpdateEngine update processing complete.
317,2017-07-01 19:46:26.464 GoogleSoftwareUpdateAgent[31702/0x7000002a0000] [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] <*> <*> <*> <*> <*> <*> using engine <KSUpdateEngine:0x100259c60
318,2017-07-01 <*> GoogleSoftwareUpdateAgent[31702/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
319,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.
320,"<*> <*> <*> [lvl=2] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'com.google.Keystone'."
321,"<*> <*> <*> [lvl=2] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '/Applications/Google Chrome.app' with the requirement 'anchor apple generic and certificate 1[field.1.2.840.113635.100.6.2.6] exists and certificate leaf[field.1.2.840.113635.100.6.1.13] exists and certificate leaf[subject.OU]=""EQHXZ8M8AV"" and (identifier=""com.google.Chrome"")'"
322,2017-07-01 <*> ksfetch[31704/0x7fff79824000] [lvl=2] main() <*> <*> <*>
323,"<*> <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Done checking for updates for '""All Products""' using engine <*>"
324,<*> <*> <*> [lvl=2] -[KSAgentUploader fetcher:finishedWithData:] Successfully uploaded stats to <NSMutableURLRequest: <*> { URL: https://tools.google.com/service/update2 }
325,"<*> <*> <*> [lvl=2] -[KSAgentApp uploadStats:] Successfully uploaded stats <*> path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Stats/Keystone.stats"", <*> stats={"
326,<*> <*> <*> [lvl=2] -[KSAgentApp checkForUpdates] <*> update check.
327,Error -60005 creating authorization
328,Actually performing action <*> for 22589429328
329,Performing context menu action
330,-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier com.apple.LSSharedFileList.RecentApplications
331,Triggering diganostics messages cleanup
332,Could not find access page in directory /Applications/PyCharm CE.app/Contents/Resources/PY.help
333,Removed expired problem report: <*>
334,Cleaning up expired diagnostic messages database at path: <*>
335,Service exited with abnormal code: 1
336,Could not signal service com.apple.WebKit.WebContent: 113: Could not find specified service
337,<*> fragManifold_PushBytes signalled err=-16046 (kFigManifoldError_UnexpectedInitData) (Second 'ftyp' atom encountered) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/FormatHandlers/Movie/FigMovieFragmentManifold.c line 1680
338,jemmytest
339,WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.
340,"Page bounds {{0, 0}, {400, 400}}"
341,<*> CMSampleBufferCallForEachSample signalled err=1 (err) ([aborting loop early due to error from callback]) at /Library/Caches/com.apple.xbs/Sources/CoreMedia_frameworks/CoreMedia-1731.15.207/Sources/Core/FigSampleBuffer/FigSampleBuffer.c line 3678
342,"<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
343,handle_will_sleep_auth_and_shield_windows: Deferring.
344,Central manager is not powered on
345,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller <*> Error Domain=CoreDAVErrorDomain Code=1 ""(null)"""
346,"[CardDAVPlugin-ERROR] Exception caught while running sync with server: Error Domain=CoreDAVErrorDomain Code=1 ""(null)"""
347,"[Accounts] Current connection, <NSXPCConnection: <*> connection from pid <*> doesn't have account access."
348,"[Accounts] Failed to update account with identifier <*> error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)"""
349,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" <*> <*> _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, <*> <*> _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}"
350,vm_compressor_record_warmup <*> - <*>
351,Failed to start scanning
352,"<*> : SDWormholeServer::failedToStartScanningWithError Error Domain=NSMachErrorDomain Code=8 ""(os/kern) no access"" UserInfo={NSLocalizedDescription=wirelessproxd can't start scanning at this time.}"
353,***** Received request to scan at 30ms/60ms *****
354,[com.apple.calendar.store.log.caldav.queue] [WARNING: CalDAVAccountRefreshQueueableOperation :: <*> refresh failed]
355,-[WebSocketNetWork <*>
356,ERROR | -[LWBuiltInScreenLockAuthLion <*> | Attempted to <*> an observer when <*> observing
357,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Starting engine thread
358,2017-07-02 <*> GoogleSoftwareUpdateAgent[32012/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
359,2017-07-02 <*> GoogleSoftwareUpdateAgent[32012/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
360,2017-07-02 <*> ksfetch[32013/0x7fff79824000] [lvl=2] main() <*> <*> <*>
361,2017-07-02 <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] <*> <*> <*> <*> <*> <*> using engine <*>
362,2017-07-02 <*> GoogleSoftwareUpdateAgent[32012/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
363,2017-07-02 <*> ksfetch[32015/0x7fff79824000] [lvl=2] main() <*> <*> <*>
364,"blued: unable to relinquishBluetoothPagingLockAndReply Error Domain=com.apple.wifi.request.error Code=8 ""(null)"""
365,nw_path_query_lqm Tried to query LQM on path with no interfaces
366,sigio_handler: sigio_handler_active != <*>
367,<*> <*> file-read-data /private/etc/hosts
368,Extension remained dirty for too long after trying to exit. Killing.
369,"2017-07-02 14:03:09.378, 30311, 33443f20, [NetworkDefaults]: Error updating network defaults: Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7fe13356d730 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""(null)"" UserInfo={_kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4}}, NSErrorFailingURLStringKey=https://configuration.apple.com/configurations/pep/config/geo/networkDefaults-osx-10.11.plist, NSErrorFailingURLKey=https://configuration.apple.com/configurations/pep/config/geo/networkDefaults-osx-10.11.plist, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}"
370,XPC Activity invoked with state=2
371,Running <*> periodic task.
372,Killing auth hosts
373,Session <*> destroyed
374,hfs: mounted Recovery HD on device disk0s3
375,(Volume.Normal:2464) <*> ********** Bootstrapped Creating a default store:0 SpotLoc:(null) SpotVerLoc:(null) occlude:0 /Volumes/Recovery HD
376,(ImportBailout.Error:1331) Asked to exit for Diskarb
377,Logging disabled completely for device:1: /Volumes/Recovery HD
378,hfs: unmount initiated on Recovery HD on device disk0s3
379,<*> System Policy: deny file-write-create /Volumes/Recovery HD/.Trashes/501
380,"-[NETAWDManager reportStats:metricID:] AWDServerConnection newMetricContainerWithIdentifier failed for metric 2686985, server 0x7faf937117d0, not reporting:"
381,moduleFromLegacyDefaults: <ScreenSaverDefaults: 0x7ffcb0730c10>
382,Attempted search for modules of unknown type (4)
383,"Application App:""loginwindow"" asn:0x0-1001 pid:94 <*> @ 0x7fac18f024b0 tried to be brought forward, but isn't in fPermittedFrontApps ( ( ""LSApplication:0x0-0x1b37b36 pid=32360 ""ScreenSaverEngine"""")), so denying. : LASSession.cp #1531 SetFrontApplication() q=LSSession 100007/0x186a7 queue"
384,"[cps/setfront] Failed setting the front application to loginwindow, psn 0x0-0x1001, securitySessionID=0x186a7, err=-13066"
385,SecTaskLoadEntitlements failed <*>
386,<*> <<< FigDiskCacheRepository >>> fdcr_GetFileStats: stat failed for <*> err = 2
387,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92
388,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
389,<*> <*> signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line <*>
390,handle_will_sleep_auth_and_shield_windows: NULL shield_window (lock state: 1)
391,2017-07-02 <*> GoogleSoftwareUpdateAgent[32432/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
392,2017-07-02 <*> GoogleSoftwareUpdateAgent[32432/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
393,2017-07-02 <*> ksfetch[32433/0x7fff79824000] [lvl=2] main() <*> <*> <*>
394,2017-07-02 <*> GoogleSoftwareUpdateAgent[32432/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
395,2017-07-02 <*> ksfetch[32435/0x7fff79824000] [lvl=2] main() <*> <*> <*>
396,GVA warning: addNewReferenceEntry_MMCO mmcoFunc1 not found requested <*> curr = <*>
397,GVA warning: addNewReferenceEntry_MMCO force release <*>
398,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, <*>"
399,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete, <*> reads >= <*> sec."
400,<*> <<<< IQ-CA >>>> piqca_setUsePreQueue: <*> rejecting report of layer being serviced - IQ has not yet begun to update
401,Failed to connect <*> outlet from <*> to <*> missing setter or instance variable
402,<*> deny ipc-posix-sem SandboxingDetectionTest
403,<*> vtDecompressionDuctCreate signalled err=-12913 (err) (Could not select and open decoder instance) at /Library/Caches/com.apple.xbs/Sources/CoreMedia_frameworks/CoreMedia-1731.15.207/Sources/VideoToolbox/VTDecompressionSession.c line 1296
404,"<*> <<<< CRABS >>>> crabsFlumeConnectionToHostLost: <*> Byte flume reports connection to host lost. No error specified, using kCFURLErrorCannotConnectToHost."
405,SysAdmChk: Throttling activity execution. memFlags:0x0 thermalLevel:0x1
406,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1200 ""An SSL error has occurred and a secure connection to the server cannot be made."" UserInfo={_kCFStreamErrorCodeKey=-9802, NSLocalizedRecoverySuggestion=Would you like to connect to the server anyway?, <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1200 ""An SSL error has occurred and a secure connection to the server cannot be made."" <*> NSLocalizedRecoverySuggestion=Would you like to connect to the server anyway?, _kCFNetworkCFStreamSSLErrorOriginalValue=-9802, _kCFStreamPropertySSLClientCertificateState=0, NSLocalizedDescription=An SSL error has occurred and a secure connection to the server cannot be made., _kCFStreamErrorDomainKey=3, <*> _kCFStreamErrorCodeKey=-9802}}, NSLocalizedDescription=An SSL error has occurred and a secure connection to the server cannot be made., <*> <*> _kCFStreamErrorDomainKey=3}"
407,"[CardDAVPlugin-ERROR] <*> Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" <*> <*> <*> <*> NSLocalizedDescription=The request timed out.}}, <*> <*> <*> <*> NSLocalizedDescription=The request timed out.}"
408,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller <*> Error Domain=NSURLErrorDomain Code=-1005 ""The network connection was lost."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1005 ""The network connection was lost."" UserInfo={NSErrorFailingURLStringKey=https://xpcben%40gmail.com@www.googleapis.com/carddav/v1/principals/xpcben%40gmail.com/, NSErrorFailingURLKey=https://xpcben%40gmail.com@www.googleapis.com/carddav/v1/principals/xpcben%40gmail.com/, _kCFStreamErrorCodeKey=-4, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The network connection was lost.}}, NSErrorFailingURLStringKey=https://xpcben%40gmail.com@www.googleapis.com/carddav/v1/principals/xpcben%40gmail.com/, NSErrorFailingURLKey=https://xpcben%40gmail.com@www.googleapis.com/carddav/v1/principals/xpcben%40gmail.com/, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-4, NSLocalizedDescription=The network connection was lost.}"
409,[CardDAVPlugin-ERROR] -getHomeInfo:[_controller containersAtURLs:{(
410,DEAD_PROCESS: <*> ttys000
411,Connecting to Dropbox on 'com.getdropbox.dropbox.garcon.cafe_501'
412,Connected to Dropbox on 'com.getdropbox.dropbox.garcon.cafe_501'.
413,Garcon is ready (1 alive).
414,Invalidating watch set.
415,Watch set is now: {(
416,Garcon destroyed (0 alive).
417,client <*> plug-in com.getdropbox.dropbox.garcon election := 1
418,"[QL] After retry, preview was from a different type for <QLPreview 0x7fbd57d7c1b0 131963 file:///Users/xpc/Desktop/%E6%96%87%E6%A1%A36.docx>"
419,2017-07-02 <*> GoogleSoftwareUpdateAgent[32775/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
420,2017-07-02 <*> GoogleSoftwareUpdateAgent[32775/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
421,2017-07-02 <*> ksfetch[32776/0x7fff79824000] [lvl=2] main() <*> <*> <*>
422,2017-07-02 <*> GoogleSoftwareUpdateAgent[32775/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
423,2017-07-02 <*> ksfetch[32777/0x7fff79824000] [lvl=2] main() <*> <*> <*>
424,<*> (Fig) signalled <*>
425,<*> <*> signalled <*> (err) <*> failed) at <*> line <*>
426,_CGXRemoveWindowFromWindowMovementGroup: window <*> is not attached to window <*>
427,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec <*> Failed codec specific check.
428,<<<< MediaValidator >>>> <*> Unrecognized codec <*>
429,<*> mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*> at line 1921
430,payload Data <*> 00
431,[EAPOLControl.c:180] EAPOLControlAuthInfoIsValid(): Ignoring SaveCredentialsOnSuccessfulAuthentication since no credentials were specified
432,en0 START uid 501 gid 20
433,en0: 802.1X User Mode
434,network changed: <*> <*> DNS- Proxy-
435,en0 EAP-PEAP: successfully authenticated
436,AirPort: RSN handshake complete on en0
437,"CoreText: *** Unmapped ""\u1000\u1064\u102C"" <CTFont: <*> = HelveticaNeue-Bold, size = 16.000000, matrix = 0x0, descriptor = <CTFontDescriptor: <*> = <CFBasicHash <*> [0x7fff7abc1440]>{type = mutable dict, count = 1,"
438,wake time set <*> s
439,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller <*> Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" <*> <*> _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, <*> <*> _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}"
440,"newHeight=5421.000000,oldHeight=5421.000000"
441,Configuration Notice:
442,"<*> scheduler returned false; however, this job is 1 seconds overdue. Running anyway."
443,"mDNSOffloadUserClient: GetKeepaliveData: tcp.info sysctl failed, err=2. <*> -> <*>"
444,ARPT: <*> wl0: wl_update_tcpkeep_seq: mDNSOffloadUserClient::GetKeepaliveData failed
445,"newHeight=990.000000,oldHeight=5452.000000"
446,2017年7月3日 星期一 北美太平洋夏令时间 <*>
447,"Skipping STATUS for INBOX because CHECK failed with error: Error Domain=NSPOSIXErrorDomain Code=60 ""Operation timed out"" UserInfo={NSHelpAnchor=string:isp set up network send problem connection, NSLocalizedDescription=通过 143 端口连接到服务器“appleimap.163.com”已超时。}"
448,2017-07-03 <*> GoogleSoftwareUpdateAgent[33263/0x700000323000] [lvl=2] <*> performAction] <*> <*> <*> <*>
449,2017-07-03 <*> GoogleSoftwareUpdateAgent[33263/0x700000323000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
450,2017-07-03 <*> ksfetch[33264/0x7fff79824000] [lvl=2] main() <*> <*> <*>
451,2017-07-03 <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] <*> <*> <*> <*> <*> <*> using engine <*>
452,2017-07-03 <*> GoogleSoftwareUpdateAgent[33263/0x700000323000] [lvl=2] <*> <*> Finished <*> <*> <*>
453,2017-07-03 <*> ksfetch[33266/0x7fff79824000] [lvl=2] main() <*> <*> <*>
454,"Received an unexpected error: Error Domain=NSURLErrorDomain Code=-999 ""已取消"" UserInfo={NSErrorFailingURLKey=https://outlook.office365.com/EWS/Exchange.asmx, NSLocalizedDescription=已取消, NSErrorFailingURLStringKey=https://outlook.office365.com/EWS/Exchange.asmx}"
455,process <*> caught causing excessive wakeups. Observed wakeups rate (per sec): <*> Maximum permitted wakeups rate (per sec): 150; Observation period: 300 seconds; Task lifetime number of wakeups: <*>
456,Invoking spindump for <*> <*> <*> because of excessive wakeups
457,Saved <*> report for <*> version <*> <*> to <*>
458,AppleCameraGetProperties: SetPropertyNotificationPort status=0xffffffff
459,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1005 ""The network connection was lost."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1005 ""The network connection was lost."" <*> <*> _kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1, NSLocalizedDescription=The network connection was lost.}}, <*> <*> _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, NSLocalizedDescription=The network connection was lost.}"
460,failed to copy buffer for AID: <*> PID: <*>
461,en0 STOP
462,Service only ran for <*> seconds. Pushing respawn out by <*> seconds.
463,"ARPT: <*> wl0: Beacon Loss Event, last <*>"
464,setsockopt - IP_ADD_MEMBERSHIP error -1 errno 49 (Can't assign requested address) group 224.0.0.251 on <*>
465,en0: DAD complete for <*> - duplicate found.
466,en0: manual intervention required!
467,<*> <<<< FigPlayerSurrogate >>>> surrogatePlayer_respondToLoadingOfItemAssetTypeInternal: Avoiding unexpected additional FigPlayerAddToPlayQueue!
468,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: [49] Can't assign requested address
469,"<*> <*> 30311, <*> [CountryConfiguration]: Could not determine current country code: Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gspe1-ssl.ls.apple.com/pep/gcc, NSErrorFailingURLKey=https://gspe1-ssl.ls.apple.com/pep/gcc, <*> <*> NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gspe1-ssl.ls.apple.com/pep/gcc, NSErrorFailingURLKey=https://gspe1-ssl.ls.apple.com/pep/gcc, <*> <*> NSLocalizedDescription=The Internet connection appears to be offline.}"
470,"en0: possible hardware address duplication detected, disabling IPv6 for interface."
471,[com.apple.calendar.store.log.subscription] [Failed to refresh <CalManagedSubscriptionInfo: <*> (entity: SubscriptionInfo; id: 0x401eeb <x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/SubscriptionInfo/p1> ; data: {
472,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: [65] No route to host
473,[com.apple.calendar.store.log.caldav.queue] [Coalescing failed operation [<CalDAVAccountRefreshQueueableOperation: <*> Sequence: 0>]]
474,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller <*> Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" <*> <*> <*> <*> NSLocalizedDescription=The Internet connection appears to be offline.}}, <*> <*> <*> <*> NSLocalizedDescription=The Internet connection appears to be offline.}"
475,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller <*> Error Domain=NSURLErrorDomain Code=-1003 ""A server with the specified hostname could not be found."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1003 ""A server with the specified hostname could not be found."" <*> <*> _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=A server with the specified hostname could not be found.}}, <*> <*> _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=A server with the specified hostname could not be found.}"
476,network changed
477,"2017-07-03 16:25:51.742, 30311, 35422b00, [CountryConfiguration]: Could not determine current country code: Error Domain=NSURLErrorDomain Code=-1003 ""A server with the specified hostname could not be found."" UserInfo={NSUnderlyingError=0x7fe135304730 {Error Domain=kCFErrorDomainCFNetwork Code=-1003 ""A server with the specified hostname could not be found."" UserInfo={NSErrorFailingURLStringKey=https://gspe1-ssl.ls.apple.com/pep/gcc, NSErrorFailingURLKey=https://gspe1-ssl.ls.apple.com/pep/gcc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=A server with the specified hostname could not be found.}}, NSErrorFailingURLStringKey=https://gspe1-ssl.ls.apple.com/pep/gcc, NSErrorFailingURLKey=https://gspe1-ssl.ls.apple.com/pep/gcc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=A server with the specified hostname could not be found.}"
478,*** -[NSRecursiveLock unlock]: lock (<NSRecursiveLock: <*> '/private/var/folders/nt/fvzdv1fn7n1d5bpgqb_wcfxh0000gn/T/.AddressBookLocks/_Users_xpc_Library_Application Support_AddressBook_Sources_76FE6715-3D27-4F21-AA35-C88C1EA820E8_Metadata_.MetaData.lock_lock') unlocked when not locked
479,*** Break on _NSLockError() to debug.
480,ARPT: <*> ARPT: Wake Reason: Wake on Scan offload; Disconnect reason: Disassociated due to inactivity
481,"2017-07-04 10:27:50.737, 280, b168f7a0, [MapsAnnouncements]: Failed to load announcements document: Error Domain=NSURLErrorDomain Code=-1005 ""网络连接已中断。"" UserInfo={NSUnderlyingError=0x7f8ab160e880 {Error Domain=kCFErrorDomainCFNetwork Code=-1005 ""(null)"" UserInfo={_kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1}}, NSErrorFailingURLStringKey=https://gspe35-ssl.ls.apple.com/config/announcements?hardware=MacBookPro11,4&lang=zh-Hans&os=osx&os_build=15G1510&os_version=10.11.6, NSErrorFailingURLKey=https://gspe35-ssl.ls.apple.com/config/announcements?hardware=MacBookPro11,4&lang=zh-Hans&os=osx&os_build=15G1510&os_version=10.11.6, _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, NSLocalizedDescription=网络连接已中断。}"
482,Surface testing disallowed updates for 10 sequential attempts...
483,Surface test allowed updates after <*> attempts <*> ms)
484,<*> ERROR: >aq> 3177: AQBuffer * <*> has enqueue count of 1
485,Removing excessive log: <*>
486,"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain <*> ""(null)"" UserInfo={AccountName=163, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash <*> [0x7fff7abc1440]>{type = immutable dict, count = 5,"
487,2017-07-03 <*> GoogleSoftwareUpdateAgent[33847/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
488,2017-07-03 <*> GoogleSoftwareUpdateAgent[33847/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
489,2017-07-03 <*> ksfetch[33848/0x7fff79824000] [lvl=2] main() <*> <*> <*>
490,2017-07-03 <*> GoogleSoftwareUpdateAgent[33847/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
491,2017-07-03 <*> ksfetch[33849/0x7fff79824000] [lvl=2] main() <*> <*> <*>
492,Warning: I could not find the column named <*>
493,Sandbox: com.apple.WebKit(9854) Sandbox: deny(com1) .apple.WfileebK-read-data /private/etc/hosts
494,SSaandbox:ndb ox: ccomom.apple.a.WpebKplei.Wte(bKit(99858454) ) ddeennyy((11)) fifleile-re-raedad--ddaattaa /p/pririvavatte/ee/ettcc/h/hostosts
495,s
496,time set +0.410769 s
497,<*> FigFileForkOpenMainByCFURL signalled err=35 (errno) (open failed) at /Library/Caches/com.apple.xbs/Sources/CoreMedia_frameworks/CoreMedia-1731.15.207/Sources/Platform/Darwin/DarwinFile.c line 456
498,<*> <<<< FigFile >>>> FigFileForkOpenMainByCFURL: opening url <*> path <*> options 0x00000480 failed errno 35 Resource temporarily unavailable
499,Sandbox: com.apple.Sandbox: WebKit(co98m.ap54) plede.WebKny(1)i file-reat(d-data98 /priv54) ate/etc/hosts
500,deny(1) file-read-data /private/etc/hosts
501,MessageTracer: load_domain_prefix_whitelist:115: Opening whitelist file: /Library/Application Support/CrashReporter/SubmitDiagInfo.domains
502,"tcp_connection_get_statistics called with null connection, dumping backtrace:"
503,"[com.apple.calendar.store.log.persistent.operation] [CalOperationQueue (x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/ExchangePrincipal/p13): <*> <*> failed with error Error Domain=NSURLErrorDomain <*> <*> <*> {Error Domain=kCFErrorDomainCFNetwork <*> ""(null)"" UserInfo={NSErrorPeerAddressKey=<CFData <*> [0x7fff7abc1440]>{length = 16, capacity = 16, bytes = <*> _kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1}}, NSErrorFailingURLStringKey=https://1155092212%40link.cuhk.edu.hk@outlook.office365.com/EWS/Exchange.asmx, NSErrorFailingURLKey=https://1155092212%40link.cuhk.edu.hk@outlook.office365.com/EWS/Exchange.asmx, _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, <*>"
504,network changed: <*>
505,2017-07-04 <*> GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=2] <*> performAction] <*> <*> <*> <*>
506,2017-07-04 <*> GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
507,2017-07-04 <*> ksfetch[34604/0x7fff79824000] [lvl=2] main() <*> <*> <*>
508,2017-07-04 <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] <*> <*> <*> <*> <*> <*> using engine <*>
509,2017-07-04 <*> GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=2] <*> <*> Finished <*> <*> <*>
510,2017-07-04 <*> ksfetch[34606/0x7fff79824000] [lvl=2] main() <*> <*> <*>
511,ImageIO: CGImageDestinationFinalize image destination does not have enough images
512,extension <*> -> <*>
513,2017-07-04 <*> GoogleSoftwareUpdateAgent[35018/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
514,2017-07-04 <*> GoogleSoftwareUpdateAgent[35018/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
515,2017-07-04 <*> ksfetch[35019/0x7fff79824000] [lvl=2] main() <*> <*> <*>
