template_id,template
1663,setTodayTotalDetailSteps=1514112540000##9692##581834##8661##19688##11884859
1664,setTodayTotalDetailSteps=1514112540000##9693##581834##8661##19754##11885354
1665,setTodayTotalDetailSteps=1514112540000##9694##581834##8661##19820##11886352
1666,setTodayTotalDetailSteps=1514112540000##9695##581834##8661##19886##11886860
1667,setTodayTotalDetailSteps=1514112540000##9696##581834##8661##19952##11887355
1668,setTodayTotalDetailSteps=1514112540000##9697##581834##8661##20018##11888356
1669,setTodayTotalDetailSteps=1514112540000##9698##581834##8661##20084##11888851
1670,setTodayTotalDetailSteps=1514112540000##9699##581834##8661##20150##11889355
1671,setTodayTotalDetailSteps=1514112540000##9700##581834##8661##20216##11889851
1672,setTodayTotalDetailSteps=1514112540000##9701##581834##8661##20282##11890856
1673,setTodayTotalDetailSteps=1514112540000##9702##581834##8661##20348##11891352
1674,setTodayTotalDetailSteps=1514112540000##9703##581834##8661##20414##11891852
1675,setTodayTotalDetailSteps=1514112540000##9704##581834##8661##20480##11892363
1676,setTodayTotalDetailSteps=1514112540000##9705##581834##8661##20546##11893356
1677,setTodayTotalDetailSteps=1514112540000##9706##581834##8661##20612##11893857
1678,setTodayTotalDetailSteps=1514112540000##9707##581834##8661##20678##11894353
1679,setTodayTotalDetailSteps=1514112540000##9708##581834##8661##20744##11894854
1680,setTodayTotalDetailSteps=1514112540000##9709##581834##8661##20810##11895854
1681,setTodayTotalDetailSteps=1514112540000##9710##581834##8661##20876##11896359
1682,setTodayTotalDetailSteps=1514112540000##9711##581834##8661##20942##11896856
1683,setTodayTotalDetailSteps=1514112540000##9712##581834##8661##21008##11897359
1684,setTodayTotalDetailSteps=1514112540000##9713##581834##8661##21074##11898352
1685,setTodayTotalDetailSteps=1514112540000##9714##581834##8661##21140##11898856
1686,setTodayTotalDetailSteps=1514112540000##9715##581834##8661##21206##11899354
1687,setTodayTotalDetailSteps=1514112540000##9716##581834##8661##21272##11899853
1688,setTodayTotalDetailSteps=1514112540000##9717##581834##8661##21338##11900854
1689,setTodayTotalDetailSteps=1514112540000##9718##581834##8661##21404##11901356
1690,setTodayTotalDetailSteps=1514112540000##9719##581834##8661##21470##11901857
1691,setTodayTotalDetailSteps=1514112540000##9720##581834##8661##21536##11902353
1692,setTodayTotalDetailSteps=1514112540000##9721##581834##8661##21602##11903353
1693,setTodayTotalDetailSteps=1514112540000##9722##581834##8661##21668##11903858
1694,setTodayTotalDetailSteps=1514112540000##9723##581834##8661##21734##11904353
1695,setTodayTotalDetailSteps=1514112540000##9724##581834##8661##21800##11904852
1696,setTodayTotalDetailSteps=1514112540000##9725##581834##8661##21866##11905854
1697,setTodayTotalDetailSteps=1514112540000##9726##581834##8661##21932##11906356
1698,setTodayTotalDetailSteps=1514112540000##9727##581834##8661##21998##11906853
1699,setTodayTotalDetailSteps=1514112540000##9728##581834##8661##22064##11907353
1700,setTodayTotalDetailSteps=1514112540000##9729##581834##8661##22130##11908352
1701,setTodayTotalDetailSteps=1514112540000##9730##581834##8661##22196##11908858
1702,setWriteDBLastDataMinute=25235210
1703,setTodayTotalDetailSteps=1514112540000##9731##581834##8661##22262##11909201
1704,setTodayTotalDetailSteps=1514112540000##9732##581834##8661##22328##11909853
1705,setTodayTotalDetailSteps=1514112540000##9733##581834##8661##22394##11910358
1706,setTodayTotalDetailSteps=1514112600000##9734##581927##8661##22394##11911356
1707,setTodayTotalDetailSteps=1514112600000##9735##582020##8661##22394##11911857
1708,setTodayTotalDetailSteps=1514112600000##9736##582113##8661##22394##11912355
1709,setTodayTotalDetailSteps=1514112600000##9737##582206##8661##22394##11912851
1710,setTodayTotalDetailSteps=1514112600000##9738##582299##8661##22394##11913853
1711,setTodayTotalDetailSteps=1514112600000##9739##582392##8661##22394##11914351
1712,setTodayTotalDetailSteps=1514112600000##9740##582485##8661##22394##11914852
1713,setTodayTotalDetailSteps=1514112600000##9741##582578##8661##22394##11915355
1714,setTodayTotalDetailSteps=1514112600000##9742##582671##8661##22394##11915852
1715,setTodayTotalDetailSteps=1514112600000##9743##582764##8661##22394##11916867
1716,setTodayTotalDetailSteps=1514112600000##9744##582857##8661##22394##11917359
1717,setTodayTotalDetailSteps=1514112600000##9745##582950##8661##22394##11917863
1718,setTodayTotalDetailSteps=1514112600000##9747##583043##8661##22394##11919353
1719,setTodayTotalDetailSteps=1514112600000##9748##583136##8661##22394##11919852
1720,setTodayTotalDetailSteps=1514112600000##9749##583229##8661##22394##11920354
1721,setTodayTotalDetailSteps=1514112600000##9750##583322##8661##22394##11921354
1722,setTodayTotalDetailSteps=1514112600000##9751##583415##8661##22394##11922363
1723,setTodayTotalDetailSteps=1514112600000##9752##583508##8661##22394##11922857
1724,setTodayTotalDetailSteps=1514112600000##9753##583601##8661##22394##11923358
1725,setTodayTotalDetailSteps=1514112600000##9754##583694##8661##22394##11924357
1726,setTodayTotalDetailSteps=1514112600000##9755##583787##8661##22394##11924856
1727,setTodayTotalDetailSteps=1514112600000##9756##583880##8661##22394##11925354
1728,setTodayTotalDetailSteps=1514112600000##9757##583973##8661##22394##11926358
1729,setTodayTotalDetailSteps=1514112600000##9758##584066##8661##22394##11926853
1730,setTodayTotalDetailSteps=1514112600000##9759##584159##8661##22394##11927358
1731,setTodayTotalDetailSteps=1514112600000##9760##584252##8661##22394##11927861
1732,setTodayTotalDetailSteps=1514112600000##9761##584345##8661##22394##11928357
1733,setTodayTotalDetailSteps=1514112600000##9762##584438##8661##22394##11929355
1734,setTodayTotalDetailSteps=1514112600000##9763##584531##8661##22394##11929852
1735,setTodayTotalDetailSteps=1514112600000##9764##584624##8661##22394##11930358
1736,setTodayTotalDetailSteps=1514112600000##9765##584717##8661##22394##11930852
1737,setTodayTotalDetailSteps=1514112600000##9766##584810##8661##22394##11931858
1738,setTodayTotalDetailSteps=1514112600000##9767##584903##8661##22394##11932357
1739,setTodayTotalDetailSteps=1514112600000##9768##584996##8661##22394##11932851
1740,setTodayTotalDetailSteps=1514112600000##9769##585089##8661##22394##11933352
1741,setTodayTotalDetailSteps=1514112600000##9770##585182##8661##22394##11933853
1742,setTodayTotalDetailSteps=1514112600000##9771##585275##8661##22394##11934851
1743,setTodayTotalDetailSteps=1514112600000##9772##585368##8661##22394##11935352
1744,setTodayTotalDetailSteps=1514112600000##9773##585461##8661##22394##11935855
1745,setTodayTotalDetailSteps=1514112600000##9774##585554##8661##22394##11936351
1746,setTodayTotalDetailSteps=1514112600000##9775##585647##8661##22394##11936857
1747,setTodayTotalDetailSteps=1514112600000##9776##585740##8661##22394##11937353
1748,setTodayTotalDetailSteps=1514112600000##9777##585833##8661##22394##11938353
1749,setTodayTotalDetailSteps=1514112600000##9778##585926##8661##22394##11938852
1750,setTodayTotalDetailSteps=1514112600000##9779##586019##8661##22394##11939351
1751,setTodayTotalDetailSteps=1514112600000##9780##586112##8661##22394##11939855
1752,setTodayTotalDetailSteps=1514112600000##9781##586205##8661##22394##11940354
1753,setTodayTotalDetailSteps=1514112600000##9782##586298##8661##22394##11941355
1754,setTodayTotalDetailSteps=1514112600000##9783##586391##8661##22394##11941854
1755,setTodayTotalDetailSteps=1514112600000##9784##586484##8661##22394##11942356
1756,setTodayTotalDetailSteps=1514112600000##9785##586577##8661##22394##11942857
1757,setTodayTotalDetailSteps=1514112600000##9786##586670##8661##22394##11943356
1758,setTodayTotalDetailSteps=1514112600000##9787##586763##8661##22394##11943852
1759,setTodayTotalDetailSteps=1514112600000##9788##586856##8661##22394##11944354
1760,setTodayTotalDetailSteps=1514112600000##9789##586949##8661##22394##11944852
1761,setTodayTotalDetailSteps=1514112600000##9790##587042##8661##22394##11945859
1762,setTodayTotalDetailSteps=1514112600000##9791##587135##8661##22394##11946355
1763,setTodayTotalDetailSteps=1514112600000##9792##587228##8661##22394##11946859
1764,setTodayTotalDetailSteps=1514112600000##9793##587321##8661##22394##11947354
1765,setTodayTotalDetailSteps=1514112600000##9794##587414##8661##22394##11947853
1766,setTodayTotalDetailSteps=1514112600000##9795##587507##8661##22394##11948354
1767,setTodayTotalDetailSteps=1514112600000##9796##587600##8661##22394##11948854
1768,setTodayTotalDetailSteps=1514112600000##9797##587693##8661##22394##11949854
1769,setTodayTotalDetailSteps=1514112600000##9798##587786##8661##22394##11950361
1770,setTodayTotalDetailSteps=1514112600000##9799##587879##8661##22394##11950852
1771,setTodayTotalDetailSteps=1514112600000##9800##587972##8661##22394##11951358
1772,setTodayTotalDetailSteps=1514112600000##9801##588065##8661##22394##11951852
1773,setTodayTotalDetailSteps=1514112600000##9802##588158##8661##22394##11952353
1774,setTodayTotalDetailSteps=1514112600000##9804##588251##8661##22394##11953855
1775,setTodayTotalDetailSteps=1514112600000##9805##588344##8661##22394##11954352
1776,setTodayTotalDetailSteps=1514112600000##9806##588437##8661##22394##11954861
1777,setTodayTotalDetailSteps=1514112600000##9807##588530##8661##22394##11955853
1778,setTodayTotalDetailSteps=1514112600000##9808##588623##8661##22394##11956351
1779,setTodayTotalDetailSteps=1514112600000##9809##588716##8661##22394##11956851
1780,setTodayTotalDetailSteps=1514112600000##9810##588809##8661##22394##11957366
1781,setTodayTotalDetailSteps=1514112600000##9811##588902##8661##22394##11958351
1782,setTodayTotalDetailSteps=1514112600000##9812##588995##8661##22394##11958858
1783,setTodayTotalDetailSteps=1514112600000##9813##589088##8661##22394##11959355
1784,setTodayTotalDetailSteps=1514112600000##9814##589181##8661##22394##11959851
1785,setTodayTotalDetailSteps=1514112600000##9815##589274##8661##22394##11960353
1786,setTodayTotalDetailSteps=1514112600000##9816##589367##8661##22394##11960851
1787,setTodayTotalDetailSteps=1514112600000##9817##589460##8661##22394##11961351
1788,setTodayTotalDetailSteps=1514112600000##9818##589553##8661##22394##11961862
1789,setTodayTotalDetailSteps=1514112600000##9819##589646##8661##22394##11962359
1790,setTodayTotalDetailSteps=1514112600000##9820##589739##8661##22394##11963352
1791,setTodayTotalDetailSteps=1514112600000##9821##589832##8661##22394##11963854
1792,setTodayTotalDetailSteps=1514112600000##9822##589925##8661##22394##11964351
1793,setTodayTotalDetailSteps=1514112600000##9823##590018##8661##22394##11964852
1794,setTodayTotalDetailSteps=1514112600000##9824##590111##8661##22394##11965352
1795,setTodayTotalDetailSteps=1514112600000##9825##590204##8661##22394##11966352
1796,setTodayTotalDetailSteps=1514112600000##9826##590297##8661##22394##11966852
1797,setTodayTotalDetailSteps=1514112600000##9827##590390##8661##22394##11967358
1798,setTodayTotalDetailSteps=1514112600000##9828##590483##8661##22394##11967856
1799,setTodayTotalDetailSteps=1514112600000##9829##590576##8661##22394##11968355
1800,setTodayTotalDetailSteps=1514112600000##9830##590669##8661##22394##11969352
1801,setTodayTotalDetailSteps=1514112600000##9831##590762##8661##22394##11969853
1802,setTodayTotalDetailSteps=1514112600000##9832##590855##8661##22394##11970357
1803,setTodayTotalDetailSteps=1514112600000##9833##590948##8661##22394##11970851
1804,setTodayTotalDetailSteps=1514112660000##9834##591047##8661##22394##11971857
1805,setTodayTotalDetailSteps=1514112660000##9835##591146##8661##22394##11972355
1806,setTodayTotalDetailSteps=1514112660000##9836##591245##8661##22394##11972856
1807,setTodayTotalDetailSteps=1514112660000##9837##591344##8661##22394##11973353
1808,setTodayTotalDetailSteps=1514112660000##9838##591443##8661##22394##11973856
1809,setTodayTotalDetailSteps=1514112660000##9839##591542##8661##22394##11974856
1810,setTodayTotalDetailSteps=1514112660000##9840##591641##8661##22394##11975352
1811,setTodayTotalDetailSteps=1514112660000##9841##591740##8661##22394##11975852
1812,setTodayTotalDetailSteps=1514112660000##9842##591839##8661##22394##11976354
1813,setTodayTotalDetailSteps=1514112660000##9843##591938##8661##22394##11976854
1814,setTodayTotalDetailSteps=1514112660000##9844##592037##8661##22394##11977356
1815,setTodayTotalDetailSteps=1514112660000##9845##592136##8661##22394##11978355
1816,setTodayTotalDetailSteps=1514112660000##9846##592235##8661##22394##11978852
1817,setTodayTotalDetailSteps=1514112660000##9847##592334##8661##22394##11979353
1818,setTodayTotalDetailSteps=1514112660000##9848##592433##8661##22394##11979857
1819,setTodayTotalDetailSteps=1514112660000##9849##592532##8661##22394##11980356
1820,setTodayTotalDetailSteps=1514112660000##9850##592631##8661##22394##11981357
1821,setTodayTotalDetailSteps=1514112660000##9851##592730##8661##22394##11981853
1822,setTodayTotalDetailSteps=1514112660000##9852##592829##8661##22394##11982352
1823,setTodayTotalDetailSteps=1514112660000##9853##592928##8661##22394##11982853
1824,setTodayTotalDetailSteps=1514112660000##9854##593027##8661##22394##11983352
1825,setTodayTotalDetailSteps=1514112660000##9855##593126##8661##22394##11984351
1826,setTodayTotalDetailSteps=1514112660000##9856##593225##8661##22394##11984860
1827,setTodayTotalDetailSteps=1514112660000##9857##593324##8661##22394##11985360
1828,setTodayTotalDetailSteps=1514112660000##9858##593423##8661##22394##11985852
1829,setTodayTotalDetailSteps=1514112660000##9859##593522##8661##22394##11986852
1830,setTodayTotalDetailSteps=1514112660000##9860##593621##8661##22394##11987351
1831,setTodayTotalDetailSteps=1514112660000##9861##593720##8661##22394##11987851
1832,setTodayTotalDetailSteps=1514112660000##9862##593819##8661##22394##11988352
1833,setTodayTotalDetailSteps=1514112660000##9863##593918##8661##22394##11989353
1834,setTodayTotalDetailSteps=1514112660000##9864##594017##8661##22394##11989857
1835,setTodayTotalDetailSteps=1514112660000##9865##594116##8661##22394##11990352
1836,setTodayTotalDetailSteps=1514112660000##9866##594215##8661##22394##11990855
1837,setTodayTotalDetailSteps=1514112660000##9867##594314##8661##22394##11991853
1838,setTodayTotalDetailSteps=1514112660000##9868##594413##8661##22394##11992359
1839,setTodayTotalDetailSteps=1514112660000##9869##594512##8661##22394##11992852
1840,setTodayTotalDetailSteps=1514112660000##9870##594611##8661##22394##11993350
1841,setTodayTotalDetailSteps=1514112660000##9871##594710##8661##22394##11993851
1842,setTodayTotalDetailSteps=1514112660000##9872##594809##8661##22394##11994854
1843,setTodayTotalDetailSteps=1514112660000##9873##594908##8661##22394##11995352
1844,setTodayTotalDetailSteps=1514112660000##9874##595007##8661##22394##11995851
1845,setTodayTotalDetailSteps=1514112660000##9875##595106##8661##22394##11996356
1846,setTodayTotalDetailSteps=1514112660000##9876##595205##8661##22394##11997359
1847,setTodayTotalDetailSteps=1514112660000##9877##595304##8661##22394##11997864
1848,setTodayTotalDetailSteps=1514112660000##9878##595403##8661##22394##11998359
1849,setTodayTotalDetailSteps=1514112660000##9879##595502##8661##22394##11998861
1850,setTodayTotalDetailSteps=1514112660000##9880##595601##8661##22394##11999359
1851,setTodayTotalDetailSteps=1514112660000##9881##595700##8661##22394##11999853
1852,setTodayTotalDetailSteps=1514112660000##9882##595799##8661##22394##12000363
1853,setTodayTotalDetailSteps=1514112660000##9883##595898##8661##22394##12000864
1854,setTodayTotalDetailSteps=1514112660000##9884##595997##8661##22394##12001859
1855,setTodayTotalDetailSteps=1514112660000##9885##596096##8661##22394##12002852
1856,setTodayTotalDetailSteps=1514112660000##9886##596195##8661##22394##12003354
1857,setTodayTotalDetailSteps=1514112660000##9887##596294##8661##22394##12003856
1858,setTodayTotalDetailSteps=1514112660000##9888##596393##8661##22394##12004852
1859,setTodayTotalDetailSteps=1514112660000##9889##596492##8661##22394##12005357
1860,setTodayTotalDetailSteps=1514112660000##9890##596591##8661##22394##12005856
1861,setTodayTotalDetailSteps=1514112660000##9891##596690##8661##22394##12006355
1862,setTodayTotalDetailSteps=1514112660000##9892##596789##8661##22394##12006854
1863,setTodayTotalDetailSteps=1514112660000##9893##596888##8661##22394##12007352
1864,setTodayTotalDetailSteps=1514112660000##9894##596987##8661##22394##12008352
1865,setTodayTotalDetailSteps=1514112660000##9895##597086##8661##22394##12008857
1866,setTodayTotalDetailSteps=1514112660000##9896##597185##8661##22394##12009353
1867,setTodayTotalDetailSteps=1514112660000##9897##597284##8661##22394##12009853
1868,setTodayTotalDetailSteps=1514112660000##9898##597383##8661##22394##12010351
1869,setTodayTotalDetailSteps=1514112660000##9899##597482##8661##22394##12011351
1870,setTodayTotalDetailSteps=1514112660000##9900##597581##8661##22394##12011861
1871,setTodayTotalDetailSteps=1514112660000##9901##597680##8661##22394##12012355
1872,setTodayTotalDetailSteps=1514112660000##9902##597779##8661##22394##12012853
1873,setTodayTotalDetailSteps=1514112660000##9903##597878##8661##22394##12013854
1874,setTodayTotalDetailSteps=1514112660000##9904##597977##8661##22394##12014354
1875,setTodayTotalDetailSteps=1514112660000##9905##598076##8661##22394##12014851
1876,setTodayTotalDetailSteps=1514112660000##9906##598175##8661##22394##12015853
1877,setTodayTotalDetailSteps=1514112660000##9907##598274##8661##22394##12016356
1878,setTodayTotalDetailSteps=1514112660000##9908##598373##8661##22394##12017352
1879,setTodayTotalDetailSteps=1514112660000##9909##598472##8661##22394##12017852
1880,setTodayTotalDetailSteps=1514112660000##9910##598571##8661##22394##12018352
1881,setTodayTotalDetailSteps=1514112660000##9911##598670##8661##22394##12019352
1882,setTodayTotalDetailSteps=1514112660000##9912##598769##8661##22394##12019851
1883,setTodayTotalDetailSteps=1514112660000##9913##598868##8661##22394##12020852
1884,setTodayTotalDetailSteps=1514112660000##9914##598967##8661##22394##12021357
1885,setTodayTotalDetailSteps=1514112660000##9915##599066##8661##22394##12021862
1886,setTodayTotalDetailSteps=1514112660000##9916##599165##8661##22394##12022853
1887,setTodayTotalDetailSteps=1514112660000##9917##599264##8661##22394##12023359
1888,setTodayTotalDetailSteps=1514112660000##9918##599363##8661##22394##12023858
1889,setTodayTotalDetailSteps=1514112660000##9919##599462##8661##22394##12024854
1890,setTodayTotalDetailSteps=1514112660000##9920##599561##8661##22394##12025359
1891,setTodayTotalDetailSteps=1514112660000##9921##599660##8661##22394##12025855
1892,setTodayTotalDetailSteps=1514112660000##9922##599759##8661##22394##12026855
1893,setTodayTotalDetailSteps=1514112660000##9923##599858##8661##22394##12027358
1894,setTodayTotalDetailSteps=1514112660000##9924##599957##8661##22394##12028366
1895,setTodayTotalDetailSteps=1514112660000##9925##600056##8661##22394##12028857
1896,setTodayTotalDetailSteps=1514112660000##9926##600155##8661##22394##12029357
1897,setTodayTotalDetailSteps=1514112660000##9927##600254##8661##22394##12029852
1898,setTodayTotalDetailSteps=1514112660000##9928##600353##8661##22394##12030853
1899,setTodayTotalDetailSteps=1514112720000##9929##600449##8661##22394##12031352
1900,setTodayTotalDetailSteps=1514112720000##9930##600545##8661##22394##12032363
1901,setTodayTotalDetailSteps=1514112720000##9931##600641##8661##22394##12032856
1902,setTodayTotalDetailSteps=1514112720000##9932##600737##8661##22394##12033360
1903,setTodayTotalDetailSteps=1514112720000##9933##600833##8661##22394##12034355
1904,setTodayTotalDetailSteps=1514112720000##9934##600929##8661##22394##12034852
1905,setTodayTotalDetailSteps=1514112720000##9935##601025##8661##22394##12035357
1906,setTodayTotalDetailSteps=1514112720000##9936##601121##8661##22394##12035861
1907,setTodayTotalDetailSteps=1514112720000##9937##601217##8661##22394##12036855
1908,setTodayTotalDetailSteps=1514112720000##9938##601313##8661##22394##12037358
1909,setTodayTotalDetailSteps=1514112720000##9939##601409##8661##22394##12037852
1910,setTodayTotalDetailSteps=1514112720000##9940##601505##8661##22394##12038355
1911,setTodayTotalDetailSteps=1514112720000##9941##601601##8661##22394##12039352
1912,setTodayTotalDetailSteps=1514112720000##9942##601697##8661##22394##12039855
1913,setTodayTotalDetailSteps=1514112720000##9943##601793##8661##22394##12040360
1914,setTodayTotalDetailSteps=1514112720000##9945##601889##8661##22394##12041854
1915,setTodayTotalDetailSteps=1514112720000##9946##601985##8661##22394##12042353
1916,setTodayTotalDetailSteps=1514112720000##9947##602081##8661##22394##12042853
1917,setTodayTotalDetailSteps=1514112720000##9948##602177##8661##22394##12043354
1918,setTodayTotalDetailSteps=1514112720000##9949##602273##8661##22394##12043852
1919,setTodayTotalDetailSteps=1514112720000##9950##602369##8661##22394##12044852
1920,REPORT : <*> <*> <*> 120
1921,setTodayTotalDetailSteps=1514112720000##9951##602465##8661##22394##12045352
1922,setTodayTotalDetailSteps=1514112720000##9953##602561##8661##22394##12046355
1923,setTodayTotalDetailSteps=1514112720000##9954##602657##8661##22394##12046854
1924,setTodayTotalDetailSteps=1514112720000##9955##602753##8661##22394##12047858
1925,setTodayTotalDetailSteps=1514112720000##9956##602849##8661##22394##12048360
1926,setTodayTotalDetailSteps=1514112720000##9957##602945##8661##22394##12048860
1927,setTodayTotalDetailSteps=1514112720000##9958##603041##8661##22394##12049372
1928,setTodayTotalDetailSteps=1514112720000##9959##603137##8661##22394##12049854
1929,setTodayTotalDetailSteps=1514112720000##9960##603233##8661##22394##12050858
1930,setTodayTotalDetailSteps=1514112720000##9961##603329##8661##22394##12051351
1931,setTodayTotalDetailSteps=1514112720000##9962##603425##8661##22394##12051851
1932,setTodayTotalDetailSteps=1514112720000##9963##603521##8661##22394##12052352
1933,setTodayTotalDetailSteps=1514112720000##9964##603617##8661##22394##12053352
1934,setTodayTotalDetailSteps=1514112720000##9965##603713##8661##22394##12053854
1935,setTodayTotalDetailSteps=1514112720000##9966##603809##8661##22394##12054360
1936,setTodayTotalDetailSteps=1514112720000##9967##603905##8661##22394##12054854
1937,setTodayTotalDetailSteps=1514112720000##9968##604001##8661##22394##12055852
1938,setTodayTotalDetailSteps=1514112720000##9969##604097##8661##22394##12056358
1939,setTodayTotalDetailSteps=1514112720000##9970##604193##8661##22394##12056852
1940,setTodayTotalDetailSteps=1514112720000##9971##604289##8661##22394##12057354
1941,setTodayTotalDetailSteps=1514112720000##9972##604385##8661##22394##12058353
1942,setTodayTotalDetailSteps=1514112720000##9973##604481##8661##22394##12058852
1943,setTodayTotalDetailSteps=1514112720000##9974##604577##8661##22394##12059352
1944,setTodayTotalDetailSteps=1514112720000##9975##604673##8661##22394##12059857
1945,setTodayTotalDetailSteps=1514112720000##9976##604769##8661##22394##12060864
1946,setTodayTotalDetailSteps=1514112720000##9977##604865##8661##22394##12061353
1947,setTodayTotalDetailSteps=1514112720000##9978##604961##8661##22394##12061851
1948,setTodayTotalDetailSteps=1514112720000##9979##605057##8661##22394##12062358
1949,setTodayTotalDetailSteps=1514112720000##9980##605153##8661##22394##12063358
1950,setTodayTotalDetailSteps=1514112720000##9981##605249##8661##22394##12063852
1951,setTodayTotalDetailSteps=1514112720000##9982##605345##8661##22394##12064352
1952,setTodayTotalDetailSteps=1514112720000##9983##605441##8661##22394##12064856
1953,setTodayTotalDetailSteps=1514112720000##9984##605537##8661##22394##12065852
1954,setTodayTotalDetailSteps=1514112720000##9985##605633##8661##22394##12066352
1955,setTodayTotalDetailSteps=1514112720000##9986##605729##8661##22394##12066852
1956,setTodayTotalDetailSteps=1514112720000##9987##605825##8661##22394##12067354
1957,setTodayTotalDetailSteps=1514112720000##9988##605921##8661##22394##12068358
1958,setTodayTotalDetailSteps=1514112720000##9989##606017##8661##22394##12068858
1959,setTodayTotalDetailSteps=1514112720000##9990##606113##8661##22394##12069361
1960,setTodayTotalDetailSteps=1514112720000##9991##606209##8661##22394##12069854
1961,setWriteDBLastDataMinute=25235213
1962,setTodayTotalDetailSteps=1514112720000##9992##606305##8661##22394##12070691
1963,setTodayTotalDetailSteps=1514112720000##9993##606401##8661##22394##12071355
1964,setTodayTotalDetailSteps=1514112720000##9994##606497##8661##22394##12071851
1965,setTodayTotalDetailSteps=1514112720000##9995##606593##8661##22394##12072353
1966,setTodayTotalDetailSteps=1514112720000##9996##606689##8661##22394##12073360
1967,setTodayTotalDetailSteps=1514112720000##9997##606785##8661##22394##12073860
1968,setTodayTotalDetailSteps=1514112720000##9998##606881##8661##22394##12074352
1969,setTodayTotalDetailSteps=1514112720000##9999##606977##8661##22394##12074852
1970,setTodayTotalDetailSteps=1514112720000##10000##607073##8661##22394##12075352
1971,setGoalNotifiShownRecord <*> true
1972,startNotification...
1973,createHealthNotification()
1974,upDateHealthNotification()|214|7.14|10000
1975,rebuild notification
1976,setTodayTotalDetailSteps=1514112720000##10001##607169##8661##22394##12076352
1977,setTodayTotalDetailSteps=1514112720000##10002##607265##8661##22394##12076852
1978,setTodayTotalDetailSteps=1514112720000##10003##607361##8661##22394##12077354
1979,setTodayTotalDetailSteps=1514112720000##10004##607457##8661##22394##12077851
1980,setTodayTotalDetailSteps=1514112720000##10005##607553##8661##22394##12078352
1981,setTodayTotalDetailSteps=1514112720000##10006##607649##8661##22394##12079359
1982,setTodayTotalDetailSteps=1514112720000##10007##607745##8661##22394##12079851
1983,setTodayTotalDetailSteps=1514112720000##10008##607841##8661##22394##12080351
1984,setTodayTotalDetailSteps=1514112720000##10009##607937##8661##22394##12080852
1985,setTodayTotalDetailSteps=1514112720000##10010##608033##8661##22394##12081854
1986,setTodayTotalDetailSteps=1514112720000##10011##608129##8661##22394##12082356
1987,setTodayTotalDetailSteps=1514112720000##10012##608225##8661##22394##12082852
1988,setTodayTotalDetailSteps=1514112900000##10280##608225##8661##22394##12223385
1989,setWriteDBLastDataMinute=25235214
1990,setTodayTotalDetailSteps=1514112900000##10280##608225##8661##22518##12223483
1991,REPORT : <*> <*> <*> 150
1992,setTodayTotalDetailSteps=1514112900000##10282##608225##8661##22642##12223787
1993,setTodayTotalDetailSteps=1514112900000##10283##608225##8661##22766##12224303
1994,setTodayTotalDetailSteps=1514112900000##10284##608225##8661##22890##12225304
1995,setTodayTotalDetailSteps=1514112900000##10285##608225##8661##23014##12226306
1996,setTodayTotalDetailSteps=1514112900000##10287##608225##8661##23138##12226810
1997,setTodayTotalDetailSteps=1514112900000##10287##608225##8661##23262##12227803
1998,setTodayTotalDetailSteps=1514112960000##10290##608249##8661##23262##12310806
1999,setTodayTotalDetailSteps=1514112960000##10293##608273##8661##23262##12311308
2000,setTodayTotalDetailSteps=1514112960000##10296##608297##8661##23262##12311806
2001,setTodayTotalDetailSteps=1514112960000##10299##608321##8661##23262##12312307
2002,setTodayTotalDetailSteps=1514112960000##10302##608345##8661##23262##12312807
2003,setTodayTotalDetailSteps=1514112960000##10303##608369##8661##23262##12313305
2004,setTodayTotalDetailSteps=1514112960000##10306##608393##8661##23262##12313804
2005,setTodayTotalDetailSteps=1514112960000##10308##608417##8661##23262##12314307
2006,setTodayTotalDetailSteps=1514112960000##10312##608441##8661##23262##12314823
2007,setTodayTotalDetailSteps=1514112960000##10315##608465##8661##23262##12315304
2008,setTodayTotalDetailSteps=1514112960000##10318##608489##8661##23262##12315806
2009,setTodayTotalDetailSteps=1514112960000##10321##608513##8661##23262##12316308
2010,setTodayTotalDetailSteps=1514112960000##10324##608537##8661##23262##12316812
2011,setTodayTotalDetailSteps=1514112960000##10327##608561##8661##23262##12317306
2012,setTodayTotalDetailSteps=1514112960000##10328##608585##8661##23262##12318305
2013,setTodayTotalDetailSteps=1514112960000##10329##608609##8661##23262##12318810
2014,setTodayTotalDetailSteps=1514112960000##10330##608633##8661##23262##12319303
2015,setTodayTotalDetailSteps=1514112960000##10331##608657##8661##23262##12319807
2016,setTodayTotalDetailSteps=1514112960000##10332##608681##8661##23262##12320304
2017,setTodayTotalDetailSteps=1514112960000##10333##608705##8661##23262##12321303
2018,setTodayTotalDetailSteps=1514112960000##10334##608729##8661##23262##12321812
2019,setTodayTotalDetailSteps=1514112960000##10335##608753##8661##23262##12322305
2020,setTodayTotalDetailSteps=1514112960000##10336##608777##8661##23262##12322807
2021,setTodayTotalDetailSteps=1514112960000##10337##608801##8661##23262##12323809
2022,setTodayTotalDetailSteps=1514112960000##10338##608825##8661##23262##12324304
2023,setTodayTotalDetailSteps=1514112960000##10339##608849##8661##23262##12324812
2024,setTodayTotalDetailSteps=1514112960000##10340##608873##8661##23262##12325304
2025,setTodayTotalDetailSteps=1514112960000##10341##608897##8661##23262##12325805
2026,setTodayTotalDetailSteps=1514112960000##10342##608921##8661##23262##12326804
